"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210502","안산선","중앙","11240","11073","20210505",""
"20210502","안산선","고잔","4166","3984","20210505",""
"20210502","안산선","초지","2171","2167","20210505",""
"20210502","안산선","안산","9781","8663","20210505",""
"20210502","안산선","신길온천","1127","1051","20210505",""
"20210502","안산선","정왕","4892","5637","20210505",""
"20210502","안산선","수리산","2164","2425","20210505",""
"20210502","우이신설선","북한산우이","3321","3389","20210505",""
"20210502","우이신설선","솔밭공원","1399","1309","20210505",""
"20210502","우이신설선","4.19민주묘지","2049","1805","20210505",""
"20210502","우이신설선","가오리","2194","2060","20210505",""
"20210502","우이신설선","화계","2056","1799","20210505",""
"20210502","우이신설선","삼양","1230","1276","20210505",""
"20210502","우이신설선","삼양사거리","1415","1391","20210505",""
"20210502","우이신설선","솔샘","2534","2431","20210505",""
"20210502","우이신설선","북한산보국문","3594","3342","20210505",""
"20210502","우이신설선","정릉","2588","2268","20210505",""
"20210502","우이신설선","성신여대입구(돈암)","1969","2417","20210505",""
"20210502","우이신설선","보문","850","878","20210505",""
"20210502","우이신설선","신설동","1166","1156","20210505",""
"20210502","일산선","원흥","4990","4739","20210505",""
"20210502","일산선","지축","1","0","20210505",""
"20210502","일산선","삼송","10133","10009","20210505",""
"20210502","일산선","원당","6101","5843","20210505",""
"20210502","일산선","화정","9170","9448","20210505",""
"20210502","일산선","대곡","1107","892","20210505",""
"20210502","일산선","백석","5348","5378","20210505",""
"20210502","일산선","마두","3344","3287","20210505",""
"20210502","일산선","정발산","5575","5404","20210505",""
"20210502","일산선","주엽","4286","4127","20210505",""
"20210502","일산선","대화","5984","5397","20210505",""
"20210502","장항선","봉명","496","520","20210505",""
"20210502","장항선","쌍용(나사렛대)","1113","1217","20210505",""
"20210502","장항선","아산","2968","2058","20210505",""
"20210502","장항선","배방","716","887","20210505",""
"20210502","장항선","온양온천","3203","3079","20210505",""
"20210502","장항선","신창(순천향대)","962","1337","20210505",""
"20210502","중앙선","회기","14700","14941","20210505",""
"20210502","중앙선","중랑","3266","3264","20210505",""
"20210502","1호선","시청","6893","6599","20210505",""
"20210502","9호선","등촌","4927","5056","20210505",""
"20210502","안산선","오이도","6042","6069","20210505",""
"20210502","중앙선","상봉(시외버스터미널)","4265","4067","20210505",""
"20210502","중앙선","망우","4690","4805","20210505",""
"20210502","중앙선","양원","811","882","20210505",""
"20210502","중앙선","구리","7614","7990","20210505",""
"20210502","중앙선","도농","4879","4886","20210505",""
"20210502","중앙선","양정","565","473","20210505",""
"20210502","중앙선","덕소","3505","3474","20210505",""
"20210502","중앙선","도심","1259","1084","20210505",""
"20210502","중앙선","팔당","1668","2013","20210505",""
"20210502","중앙선","운길산","1851","1612","20210505",""
"20210502","중앙선","양수","2142","1974","20210505",""
"20210502","중앙선","신원","383","232","20210505",""
"20210502","중앙선","국수","739","647","20210505",""
"20210503","2호선","을지로입구","37062","38077","20210506",""
"20210503","분당선","매교","3031","3070","20210506",""
"20210503","수인선","고색","3764","3658","20210506",""
"20210503","수인선","소래포구","5484","5169","20210506",""
"20210503","수인선","인천논현","5605","5908","20210506",""
"20210503","수인선","호구포","3983","4114","20210506",""
"20210503","수인선","남동인더스파크","2269","2662","20210506",""
"20210503","수인선","원인재","4482","4643","20210506",""
"20210503","수인선","연수","4639","4463","20210506",""
"20210503","수인선","송도","2649","2404","20210506",""
"20210503","수인선","인하대","5973","5710","20210506",""
"20210503","수인선","숭의","4113","3793","20210506",""
"20210503","수인선","신포","1800","1808","20210506",""
"20210503","수인선","인천","1067","1677","20210506",""
"20210503","안산선","산본","15926","17049","20210506",""
"20210503","안산선","대야미","5042","4624","20210506",""
"20210503","안산선","반월","4588","4334","20210506",""
"20210503","안산선","상록수","16871","16924","20210506",""
"20210503","안산선","한대앞","9213","9111","20210506",""
"20210503","안산선","중앙","17613","18277","20210506",""
"20210503","안산선","고잔","9150","8646","20210506",""
"20210503","안산선","초지","4719","4813","20210506",""
"20210503","안산선","안산","11879","11043","20210506",""
"20210503","안산선","신길온천","1836","1653","20210506",""
"20210503","안산선","정왕","9734","10407","20210506",""
"20210503","안산선","오이도","8818","8323","20210506",""
"20210503","분당선","수원시청","12181","12777","20210506",""
"20210503","분당선","매탄권선","5016","4793","20210506",""
"20210503","분당선","망포","13812","13159","20210506",""
"20210503","분당선","영통","8049","8381","20210506",""
"20210503","분당선","청명","4159","3952","20210506",""
"20210503","분당선","상갈","5487","5223","20210506",""
"20210503","분당선","기흥","9399","8713","20210506",""
"20210503","분당선","신갈","4416","4432","20210506",""
"20210503","분당선","구성","4914","5050","20210506",""
"20210503","분당선","죽전","13075","14415","20210506",""
"20210503","분당선","보정","2471","2185","20210506",""
"20210503","분당선","이매","5607","5203","20210506",""
"20210503","분당선","오리","11620","9891","20210506",""
"20210503","분당선","미금","14981","16181","20210506",""
"20210503","분당선","정자","16890","18124","20210506",""
"20210503","분당선","수내","12881","12699","20210506",""
"20210503","분당선","서현","24397","24520","20210506",""
"20210503","분당선","야탑","25042","26082","20210506",""
"20210503","분당선","모란","19572","19766","20210506",""
"20210503","분당선","태평","13242","12876","20210506",""
"20210503","분당선","가천대","8715","9798","20210506",""
"20210503","분당선","선정릉","8103","8686","20210506",""
"20210503","1호선","서울역","41152","38541","20210506",""
"20210503","안산선","수리산","4420","3637","20210506",""
"20210503","우이신설선","북한산우이","2874","2697","20210506",""
"20210503","우이신설선","솔밭공원","2385","2346","20210506",""
"20210503","우이신설선","4.19민주묘지","2971","2886","20210506",""
"20210503","우이신설선","가오리","4123","4205","20210506",""
"20210503","우이신설선","화계","3268","3135","20210506",""
"20210503","우이신설선","삼양","1971","2178","20210506",""
"20210503","우이신설선","삼양사거리","2468","2512","20210506",""
"20210503","우이신설선","솔샘","5790","5478","20210506",""
"20210503","우이신설선","북한산보국문","5920","5918","20210506",""
"20210503","우이신설선","정릉","4622","4279","20210506",""
"20210503","우이신설선","성신여대입구(돈암)","3250","3511","20210506",""
"20210503","우이신설선","보문","1430","1426","20210506",""
"20210503","우이신설선","신설동","2219","2178","20210506",""
"20210503","일산선","원흥","10220","9874","20210506",""
"20210503","일산선","지축","1","0","20210506",""
"20210503","일산선","삼송","18489","18162","20210506",""
"20210503","일산선","원당","11585","10898","20210506",""
"20210503","일산선","화정","17296","17459","20210506",""
"20210503","일산선","대곡","1948","1486","20210506",""
"20210503","일산선","백석","9951","10122","20210506",""
"20210503","일산선","마두","7578","7712","20210506",""
"20210503","일산선","정발산","7391","7205","20210506",""
"20210503","일산선","주엽","9009","8998","20210506",""
"20210503","일산선","대화","13203","10225","20210506",""
"20210503","장항선","봉명","1160","1136","20210506",""
"20210503","장항선","쌍용(나사렛대)","2094","2131","20210506",""
"20210503","장항선","아산","2848","2551","20210506",""
"20210503","장항선","배방","1013","954","20210506",""
"20210503","장항선","온양온천","3496","3548","20210506",""
"20210503","장항선","신창(순천향대)","1468","1714","20210506",""
"20210503","중앙선","회기","24085","23572","20210506",""
"20210503","중앙선","중랑","5585","5307","20210506",""
"20210503","중앙선","상봉(시외버스터미널)","6055","6244","20210506",""
"20210503","중앙선","망우","7781","7549","20210506",""
"20210503","중앙선","양원","1890","1936","20210506",""
"20210503","중앙선","구리","13928","13983","20210506",""
"20210503","중앙선","도농","10503","9532","20210506",""
"20210503","중앙선","양정","902","764","20210506",""
"20210503","중앙선","덕소","5713","5706","20210506",""
"20210503","중앙선","도심","2606","2114","20210506",""
"20210503","중앙선","팔당","1077","1104","20210506",""
"20210503","중앙선","운길산","1082","1006","20210506",""
"20210503","중앙선","양수","2190","2230","20210506",""
"20210503","중앙선","신원","310","281","20210506",""
"20210503","중앙선","국수","953","913","20210506",""
"20210503","중앙선","아신","674","673","20210506",""
"20210503","중앙선","오빈","370","365","20210506",""
"20210503","중앙선","양평","4258","4253","20210506",""
"20210503","중앙선","원덕","452","432","20210506",""
"20210503","중앙선","용문","2042","1977","20210506",""
"20210503","중앙선","지평","108","112","20210506",""
"20210503","분당선","강남구청","9490","10784","20210506",""
"20210503","분당선","압구정로데오","17011","18634","20210506",""
"20210503","분당선","서울숲","10815","11210","20210506",""
"20210503","분당선","수원","8067","6897","20210506",""
"20210503","분당선","복정","3","0","20210506",""
"20210503","분당선","수서","13375","13472","20210506",""
"20210503","분당선","대모산입구","3504","3313","20210506",""
"20210503","분당선","개포동","3783","3987","20210506",""
"20210503","분당선","구룡","2009","1964","20210506",""
"20210503","분당선","도곡","6215","6344","20210506",""
"20210503","분당선","한티","13126","13926","20210506",""
"20210503","분당선","선릉","13347","19847","20210506",""
"20210503","과천선","범계","25321","24723","20210506",""
"20210503","과천선","평촌","17693","17519","20210506",""
"20210503","과천선","인덕원","23215","23943","20210506",""
"20210503","과천선","정부과천청사","9993","9868","20210506",""
"20210503","과천선","과천","5532","5076","20210506",""
"20210503","과천선","대공원","4318","4510","20210506",""
"20210503","과천선","경마공원","949","911","20210506",""
"20210503","과천선","선바위","8526","7480","20210506",""
"20210503","공항철도 1호선","영종","3094","3034","20210506",""
"20210503","공항철도 1호선","인천공항2터미널","1737","1593","20210506",""
"20210503","공항철도 1호선","인천공항1터미널","3015","2990","20210506",""
"20210503","공항철도 1호선","공항화물청사","2299","2478","20210506",""
"20210503","공항철도 1호선","운서","6040","6054","20210506",""
"20210503","공항철도 1호선","청라국제도시","6730","6168","20210506",""
"20210503","공항철도 1호선","검암","6947","6833","20210506",""
"20210503","공항철도 1호선","계양","9404","8585","20210506",""
"20210503","공항철도 1호선","김포공항","11026","6425","20210506",""
"20210503","공항철도 1호선","마곡나루(서울식물원)","8236","8214","20210506",""
"20210503","공항철도 1호선","디지털미디어시티","14153","12820","20210506",""
"20210503","공항철도 1호선","홍대입구","8660","8785","20210506",""
"20210503","공항철도 1호선","공덕","2180","2790","20210506",""
"20210503","공항철도 1호선","서울역","6624","6308","20210506",""
"20210503","경춘선","춘천","1518","1596","20210506",""
"20210503","경춘선","남춘천","2325","2453","20210506",""
"20210503","경춘선","김유정","382","391","20210506",""
"20210503","경춘선","강촌","625","613","20210506",""
"20210503","경춘선","백양리","126","128","20210506",""
"20210503","경춘선","굴봉산","213","223","20210506",""
"20210503","경춘선","가평","1857","1731","20210506",""
"20210503","경춘선","상천","421","429","20210506",""
"20210503","경춘선","청평","1823","1815","20210506",""
"20210503","경춘선","대성리","645","513","20210506",""
"20210503","경춘선","마석","4693","4614","20210506",""
"20210503","경춘선","천마산","1864","1773","20210506",""
"20210503","경춘선","평내호평","6858","6634","20210506",""
"20210503","경춘선","금곡","1693","1620","20210506",""
"20210503","경춘선","사릉","3764","3520","20210506",""
"20210503","경춘선","퇴계원","3893","3506","20210506",""
"20210503","경춘선","별내","3135","2893","20210506",""
"20210503","경춘선","갈매","3184","2803","20210506",""
"20210503","경춘선","신내","1814","1752","20210506",""
"20210503","경인선","도화","4338","3957","20210506",""
"20210503","경인선","중동","9416","8823","20210506",""
"20210503","경인선","온수(성공회대입구)","7424","7078","20210506",""
"20210503","경인선","도원","3115","3188","20210506",""
"20210503","경인선","간석","6104","5708","20210506",""
"20210503","경인선","부개","8713","8125","20210506",""
"20210503","경인선","소사","9739","9217","20210506",""
"20210503","경인선","구일","6498","6594","20210506",""
"20210503","경인선","인천","3580","2766","20210506",""
"20210503","경인선","동인천","13945","13170","20210506",""
"20210503","경인선","제물포","11386","10942","20210506",""
"20210503","경인선","주안","19434","17698","20210506",""
"20210503","경인선","동암","15332","15375","20210506",""
"20210503","경인선","백운","7376","7353","20210506",""
"20210503","경인선","부평","30373","31820","20210506",""
"20210503","경인선","송내","27999","27859","20210506",""
"20210503","경인선","부천","33139","32966","20210506",""
"20210503","경인선","역곡","28702","28387","20210506",""
"20210503","경인선","오류동","12403","11757","20210506",""
"20210503","경인선","개봉","21911","22319","20210506",""
"20210503","경의선","임진강","14","11","20210506",""
"20210503","경의선","문산","5308","5153","20210506",""
"20210503","경의선","파주","1792","1372","20210506",""
"20210503","경의선","월롱","2618","2525","20210506",""
"20210503","경의선","금촌","6414","6320","20210506",""
"20210503","경의선","금릉","4800","4606","20210506",""
"20210503","경의선","운정","7072","6576","20210506",""
"20210503","경의선","야당","6891","6731","20210506",""
"20210503","경의선","탄현","7840","7455","20210506",""
"20210503","경의선","일산","10697","10594","20210506",""
"20210503","경의선","풍산","5859","5430","20210506",""
"20210503","경의선","백마","7336","6943","20210506",""
"20210503","경의선","곡산","636","611","20210506",""
"20210503","경의선","능곡","3976","3617","20210506",""
"20210503","경의선","행신","7904","7974","20210506",""
"20210503","경의선","강매","3328","2888","20210506",""
"20210503","경의선","화전","1907","1844","20210506",""
"20210503","경의선","수색","2818","2888","20210506",""
"20210503","경의선","디지털미디어시티","2505","2407","20210506",""
"20210503","경의선","가좌","5558","5297","20210506",""
"20210503","경의선","홍대입구","1544","1832","20210506",""
"20210503","경의선","서강대","2051","2013","20210506",""
"20210503","경의선","공덕","3578","3131","20210506",""
"20210503","경의선","효창공원앞","2928","3384","20210506",""
"20210503","경의선","신촌","950","1170","20210506",""
"20210503","경의선","서울역","4231","5498","20210506",""
"20210503","경원선","소요산","3289","2536","20210506",""
"20210503","경원선","동두천","2175","2681","20210506",""
"20210503","경원선","보산","1471","1338","20210506",""
"20210503","경원선","동두천중앙","3360","3183","20210506",""
"20210503","경원선","지행","6352","6257","20210506",""
"20210503","경원선","덕정","6124","5914","20210506",""
"20210503","경원선","덕계","3186","2865","20210506",""
"20210503","경원선","양주","8070","7411","20210506",""
"20210503","경원선","녹양","4602","4449","20210506",""
"20210503","경원선","가능","6664","6456","20210506",""
"20210503","경원선","의정부","18002","18333","20210506",""
"20210503","경원선","회룡","12821","12817","20210506",""
"20210503","경원선","망월사","8013","8178","20210506",""
"20210503","경원선","도봉산","8420","5493","20210506",""
"20210503","경원선","도봉","6157","5853","20210506",""
"20210503","경원선","방학","9675","9462","20210506",""
"20210503","경원선","녹천","4731","4034","20210506",""
"20210503","경원선","월계","6953","6513","20210506",""
"20210503","경원선","광운대","9254","9011","20210506",""
"20210503","경원선","석계","8210","9529","20210506",""
"20210503","경원선","신이문","8644","8035","20210506",""
"20210503","경원선","외대앞","7208","7396","20210506",""
"20210503","경원선","청량리(서울시립대입구)","14637","15442","20210506",""
"20210503","경원선","왕십리(성동구청)","13007","14722","20210506",""
"20210503","경원선","응봉","1888","1625","20210506",""
"20210503","경원선","옥수","52","45","20210506",""
"20210503","경원선","한남","4181","3934","20210506",""
"20210503","경원선","서빙고","1796","1734","20210506",""
"20210503","경원선","이촌(국립중앙박물관)","3793","2893","20210506",""
"20210503","경부선","광명","3287","2708","20210506",""
"20210503","경부선","서동탄","1579","1379","20210506",""
"20210503","경부선","당정","6287","6093","20210506",""
"20210503","경부선","천안","4950","5138","20210506",""
"20210503","경부선","두정","5342","5664","20210506",""
"20210503","경부선","직산","779","758","20210506",""
"20210503","경부선","성환","4176","4341","20210506",""
"20210503","경부선","평택","11973","11939","20210506",""
"20210503","경부선","지제","2948","2759","20210506",""
"20210503","경부선","서정리","6754","6619","20210506",""
"20210503","경부선","송탄","4198","3907","20210506",""
"20210503","경부선","진위","1560","1449","20210506",""
"20210503","경부선","오산","10004","10197","20210506",""
"20210503","경부선","오산대","3735","3350","20210506",""
"20210503","경부선","세마","2736","2495","20210506",""
"20210503","경부선","병점","14057","14126","20210506",""
"20210503","경부선","세류","3114","2801","20210506",""
"20210503","경부선","독산","16997","18033","20210506",""
"20210503","경부선","수원","34051","35328","20210506",""
"20210503","경부선","화서","7712","7479","20210506",""
"20210503","경부선","성균관대","14527","14546","20210506",""
"20210503","경부선","의왕","9222","9098","20210506",""
"20210503","경부선","군포","7787","7761","20210506",""
"20210503","경부선","금정","26238","27033","20210506",""
"20210503","경부선","명학","9213","9300","20210506",""
"20210503","경부선","안양","24800","24819","20210506",""
"20210503","경부선","관악","7479","6853","20210506",""
"20210503","경부선","석수","10236","9099","20210506",""
"20210503","경부선","금천구청","12261","12252","20210506",""
"20210503","경부선","가산디지털단지","18981","21959","20210506",""
"20210503","경부선","구로","19074","19328","20210506",""
"20210503","경부선","신길","9645","8239","20210506",""
"20210503","경부선","신도림","4271","4216","20210506",""
"20210503","경부선","영등포","35398","36656","20210506",""
"20210503","경부선","대방","13080","13556","20210506",""
"20210503","경부선","노량진","8390","8537","20210506",""
"20210503","경부선","용산","30591","31105","20210506",""
"20210503","경부선","남영","9786","10064","20210506",""
"20210503","경부선","서울역","5321","1651","20210506",""
"20210503","경강선","여주","2081","2069","20210506",""
"20210503","경강선","세종대왕릉","330","290","20210506",""
"20210503","경강선","부발","1692","1803","20210506",""
"20210503","경강선","이천","2413","2623","20210506",""
"20210503","경강선","신둔도예촌","1328","1220","20210506",""
"20210503","경강선","곤지암","2242","2254","20210506",""
"20210503","경강선","초월","3150","2981","20210506",""
"20210503","경강선","경기광주","7057","6754","20210506",""
"20210503","경강선","삼동","2407","2230","20210506",""
"20210503","경강선","이매","1076","973","20210506",""
"20210503","경강선","판교","4317","4174","20210506",""
"20210503","9호선2~3단계","중앙보훈병원","10085","9006","20210506",""
"20210503","9호선2~3단계","둔촌오륜","1186","1021","20210506",""
"20210503","9호선2~3단계","올림픽공원(한국체대)","5500","5614","20210506",""
"20210503","9호선2~3단계","한성백제","2328","2147","20210506",""
"20210503","9호선2~3단계","송파나루","4362","4679","20210506",""
"20210503","9호선2~3단계","석촌","7710","6879","20210506",""
"20210503","9호선2~3단계","석촌고분","5677","5708","20210506",""
"20210503","9호선2~3단계","삼전","6489","6223","20210506",""
"20210503","9호선2~3단계","종합운동장","3995","4002","20210506",""
"20210503","9호선2~3단계","봉은사","14515","14582","20210506",""
"20210503","9호선2~3단계","삼성중앙","6656","6911","20210506",""
"20210503","9호선2~3단계","선정릉","9384","10313","20210506",""
"20210503","9호선2~3단계","언주","9867","10193","20210506",""
"20210503","9호선","신논현","30580","30269","20210506",""
"20210503","9호선","사평","3187","3077","20210506",""
"20210503","9호선","고속터미널","11583","14591","20210506",""
"20210503","9호선","신반포","3217","3190","20210506",""
"20210503","9호선","구반포","2715","2749","20210506",""
"20210503","9호선","동작(현충원)","1781","1500","20210506",""
"20210503","9호선","흑석(중앙대입구)","7570","8015","20210506",""
"20210503","9호선","노들","4516","3723","20210506",""
"20210503","9호선","노량진","25299","25100","20210506",""
"20210503","9호선","샛강","5896","6006","20210506",""
"20210503","9호선","여의도","26472","25695","20210506",""
"20210503","9호선","국회의사당","15075","15384","20210506",""
"20210503","9호선","당산","17029","17518","20210506",""
"20210503","9호선","선유도","8149","7924","20210506",""
"20210503","9호선","신목동","3901","3539","20210506",""
"20210503","9호선","염창","16801","16694","20210506",""
"20210503","9호선","등촌","11248","11014","20210506",""
"20210503","9호선","증미","7334","7384","20210506",""
"20210503","9호선","가양","20025","19623","20210506",""
"20210503","9호선","양천향교","9290","9507","20210506",""
"20210503","9호선","마곡나루(서울식물원)","11123","11182","20210506",""
"20210503","9호선","신방화","6845","6702","20210506",""
"20210503","9호선","공항시장","2816","3056","20210506",""
"20210503","9호선","김포공항","7392","10294","20210506",""
"20210503","9호선","개화","2649","1757","20210506",""
"20210503","8호선","모란","4173","3296","20210506",""
"20210503","8호선","수진","5170","4802","20210506",""
"20210503","8호선","신흥","4493","4650","20210506",""
"20210503","8호선","단대오거리","10688","10324","20210506",""
"20210503","8호선","남한산성입구(성남법원.검찰청)","13903","12918","20210506",""
"20210503","8호선","산성","6298","6256","20210506",""
"20210503","8호선","복정","11065","9815","20210506",""
"20210503","8호선","장지","16479","15945","20210506",""
"20210503","8호선","문정","21857","23088","20210506",""
"20210503","8호선","가락시장","7913","8592","20210506",""
"20210503","8호선","송파","7666","7713","20210506",""
"20210503","8호선","석촌","7537","8461","20210506",""
"20210503","8호선","잠실(송파구청)","12956","15012","20210506",""
"20210503","8호선","몽촌토성(평화의문)","5538","5579","20210506",""
"20210503","8호선","강동구청","10367","10822","20210506",""
"20210503","8호선","천호(풍납토성)","14518","16835","20210506",""
"20210503","8호선","암사","18930","16873","20210506",""
"20210503","7호선","부평구청","11804","9632","20210506",""
"20210503","7호선","굴포천","8584","9197","20210506",""
"20210503","7호선","삼산체육관","5164","4612","20210506",""
"20210503","7호선","상동","12048","12579","20210506",""
"20210503","7호선","부천시청","12570","12200","20210506",""
"20210503","7호선","신중동","14412","14262","20210506",""
"20210503","7호선","춘의","9690","9604","20210506",""
"20210503","7호선","부천종합운동장","4738","4174","20210506",""
"20210503","7호선","까치울","7780","7515","20210506",""
"20210503","7호선","온수(성공회대입구)","11069","10226","20210506",""
"20210503","7호선","천왕","11757","11174","20210506",""
"20210503","7호선","광명사거리","22498","22078","20210506",""
"20210503","7호선","철산","21840","22115","20210506",""
"20210503","7호선","가산디지털단지","48064","48599","20210506",""
"20210503","7호선","남구로","16607","17454","20210506",""
"20210503","7호선","대림(구로구청)","7986","7818","20210506",""
"20210503","7호선","신풍","11894","11260","20210506",""
"20210503","7호선","보라매","10019","10080","20210506",""
"20210503","7호선","신대방삼거리","16316","15979","20210506",""
"20210503","7호선","장승배기","9689","9442","20210506",""
"20210503","7호선","상도","10528","10172","20210506",""
"20210503","7호선","숭실대입구(살피재)","12095","12414","20210506",""
"20210503","7호선","남성","11347","10497","20210506",""
"20210503","7호선","이수","15036","14955","20210506",""
"20210503","7호선","내방","14431","14666","20210506",""
"20210503","7호선","고속터미널","15874","13285","20210506",""
"20210503","7호선","반포","5546","5380","20210506",""
"20210503","7호선","논현","20481","21956","20210506",""
"20210503","7호선","학동","24212","25740","20210506",""
"20210503","7호선","강남구청","15705","17308","20210506",""
"20210503","7호선","청담","19490","21461","20210506",""
"20210503","7호선","뚝섬유원지","10217","10027","20210506",""
"20210503","7호선","건대입구","11825","12231","20210506",""
"20210503","7호선","어린이대공원(세종대)","12510","12541","20210506",""
"20210503","7호선","군자(능동)","14754","11976","20210506",""
"20210503","7호선","중곡","9947","9222","20210506",""
"20210503","7호선","용마산(용마폭포공원)","6140","5887","20210506",""
"20210503","7호선","사가정","16550","16417","20210506",""
"20210503","7호선","면목","15537","15234","20210506",""
"20210503","7호선","상봉(시외버스터미널)","17152","15992","20210506",""
"20210503","7호선","중화","11081","10871","20210506",""
"20210503","7호선","먹골","9992","9717","20210506",""
"20210503","7호선","태릉입구","8226","7824","20210506",""
"20210503","7호선","공릉(서울과학기술대)","11783","11851","20210506",""
"20210503","7호선","하계","17305","16396","20210506",""
"20210503","7호선","중계","14578","13350","20210506",""
"20210503","7호선","노원","19402","20875","20210506",""
"20210503","7호선","마들","12539","11907","20210506",""
"20210503","7호선","수락산","13019","12756","20210506",""
"20210503","7호선","도봉산","9598","11139","20210506",""
"20210503","7호선","장암","2432","957","20210506",""
"20210503","6호선","신내","1","0","20210506",""
"20210503","6호선","봉화산(서울의료원)","8868","8255","20210506",""
"20210503","6호선","화랑대(서울여대입구)","11482","8998","20210506",""
"20210503","6호선","태릉입구","5314","5971","20210506",""
"20210503","6호선","석계","12250","12597","20210506",""
"20210503","6호선","돌곶이","9281","8833","20210506",""
"20210503","6호선","상월곡(한국과학기술연구원)","6298","5830","20210506",""
"20210503","6호선","월곡(동덕여대)","11420","11391","20210506",""
"20210503","6호선","고려대(종암)","8199","7816","20210506",""
"20210503","6호선","안암(고대병원앞)","10168","10416","20210506",""
"20210503","6호선","보문","7183","6633","20210506",""
"20210503","6호선","창신","3612","3059","20210506",""
"20210503","6호선","동묘앞","8298","8533","20210506",""
"20210503","6호선","신당","7336","8078","20210506",""
"20210503","6호선","청구","3739","3931","20210506",""
"20210503","6호선","약수","3477","3608","20210506",""
"20210503","6호선","버티고개","2268","2158","20210506",""
"20210503","6호선","한강진","6430","7595","20210506",""
"20210503","6호선","이태원","8580","8757","20210506",""
"20210503","6호선","녹사평(용산구청)","4727","4490","20210506",""
"20210503","6호선","삼각지","5695","4934","20210506",""
"20210503","6호선","효창공원앞","6896","6326","20210506",""
"20210503","6호선","공덕","18639","18084","20210506",""
"20210503","6호선","대흥(서강대앞)","7970","8265","20210506",""
"20210503","6호선","광흥창(서강)","8823","8637","20210506",""
"20210503","6호선","상수","7157","7894","20210506",""
"20210503","6호선","합정","12257","11986","20210506",""
"20210503","6호선","망원","13770","14811","20210506",""
"20210503","6호선","마포구청","13905","12696","20210506",""
"20210503","6호선","월드컵경기장(성산)","4764","4882","20210506",""
"20210503","6호선","디지털미디어시티","14079","15207","20210506",""
"20210503","6호선","증산(명지대앞)","10046","9806","20210506",""
"20210503","6호선","새절(신사)","13177","12245","20210506",""
"20210503","6호선","구산","7747","5910","20210506",""
"20210503","6호선","독바위","2788","2929","20210506",""
"20210503","6호선","불광","4341","4440","20210506",""
"20210503","6호선","역촌","3733","4382","20210506",""
"20210503","6호선","응암","17945","17729","20210506",""
"20210503","5호선","하남검단산","4825","4706","20210506",""
"20210503","5호선","하남시청(덕풍·신장)","5125","5177","20210506",""
"20210503","5호선","하남풍산","3810","3810","20210506",""
"20210503","5호선","미사","14686","14432","20210506",""
"20210503","5호선","강일","3028","3179","20210506",""
"20210503","5호선","마천","6254","6196","20210506",""
"20210503","5호선","거여","8312","7979","20210506",""
"20210503","5호선","개롱","6575","6763","20210506",""
"20210503","5호선","오금","3941","3824","20210506",""
"20210503","5호선","방이","6851","7014","20210506",""
"20210503","5호선","올림픽공원(한국체대)","4367","3929","20210506",""
"20210503","5호선","둔촌동","8522","8414","20210506",""
"20210503","5호선","상일동","16047","14385","20210506",""
"20210503","5호선","고덕","9437","9418","20210506",""
"20210503","5호선","명일","8701","8861","20210506",""
"20210503","5호선","굽은다리(강동구민회관앞)","9474","9016","20210506",""
"20210503","5호선","길동","8128","8416","20210506",""
"20210503","5호선","강동","18422","17659","20210506",""
"20210503","5호선","천호(풍납토성)","17828","17715","20210506",""
"20210503","5호선","광나루(장신대)","12924","11964","20210506",""
"20210503","5호선","아차산(어린이대공원후문)","14164","13961","20210506",""
"20210503","5호선","군자(능동)","10884","12079","20210506",""
"20210503","5호선","장한평","18472","18088","20210506",""
"20210503","5호선","답십리","15949","14638","20210506",""
"20210503","5호선","마장","5445","5081","20210506",""
"20210503","5호선","왕십리(성동구청)","4528","4879","20210506",""
"20210503","5호선","행당","8155","7317","20210506",""
"20210503","5호선","신금호","6131","6377","20210506",""
"20210503","5호선","청구","3990","3674","20210506",""
"20210503","5호선","동대문역사문화공원(DDP)","2899","3415","20210506",""
"20210503","5호선","을지로4가","6298","6386","20210506",""
"20210503","5호선","종로3가","11806","11658","20210506",""
"20210503","5호선","광화문(세종문화회관)","29104","30264","20210506",""
"20210503","5호선","서대문","19131","19590","20210506",""
"20210503","5호선","충정로(경기대입구)","5111","5121","20210506",""
"20210503","5호선","애오개","6798","6827","20210506",""
"20210503","5호선","공덕","14676","15569","20210506",""
"20210503","5호선","마포","14519","14897","20210506",""
"20210503","5호선","여의나루","14036","15469","20210506",""
"20210503","5호선","여의도","28539","29777","20210506",""
"20210503","5호선","신길","4045","4372","20210506",""
"20210503","5호선","영등포시장","9679","9950","20210506",""
"20210503","5호선","영등포구청","4100","4197","20210506",""
"20210503","5호선","양평","7630","7616","20210506",""
"20210503","5호선","오목교(목동운동장앞)","21561","23151","20210506",""
"20210503","5호선","목동","17058","18729","20210506",""
"20210503","5호선","신정(은행정)","14147","11312","20210506",""
"20210503","5호선","까치산","29359","28345","20210506",""
"20210503","5호선","화곡","28738","26906","20210506",""
"20210503","5호선","우장산","14801","14675","20210506",""
"20210503","5호선","발산","19817","20227","20210506",""
"20210503","5호선","마곡","10506","10383","20210506",""
"20210503","5호선","송정","6847","6562","20210506",""
"20210503","5호선","김포공항","7006","6778","20210506",""
"20210503","5호선","개화산","5562","5279","20210506",""
"20210503","5호선","방화","6554","6201","20210506",""
"20210503","4호선","쌍문","29996","27344","20210506",""
